call_id,case_id,client_id,case_manager_id,call_date,direction,duration_seconds,outcome
CALL-0007075,CASE-001300,CL-01186,CM-006,2024-07-18,Outbound,127,Wrong Number
CALL-0007076,CASE-001300,CL-01186,CM-006,2024-08-08,Inbound,83,Voicemail
CALL-0007077,CASE-001300,CL-01186,CM-006,2024-11-28,Outbound,22,Callback Requested
CALL-0007078,CASE-001300,CL-01186,CM-006,2024-09-28,Inbound,37,No Answer
CALL-0007079,CASE-001300,CL-01186,CM-006,2024-06-25,Outbound,16,No Answer
CALL-0007080,CASE-001301,CL-01187,CM-018,2024-11-07,Inbound,5,Voicemail
CALL-0007081,CASE-001301,CL-01187,CM-018,2024-03-21,Outbound,104,Wrong Number
CALL-0007082,CASE-001301,CL-01187,CM-018,2024-07-13,Outbound,179,Connected
CALL-0007083,CASE-001302,CL-01188,CM-017,2024-11-22,Inbound,96,No Answer
CALL-0007084,CASE-001302,CL-01188,CM-017,2025-01-14,Inbound,109,Connected
CALL-0007085,CASE-001302,CL-01188,CM-017,2024-11-23,Outbound,39,Connected
CALL-0007086,CASE-001302,CL-01188,CM-017,2024-10-16,Outbound,4,Connected
CALL-0007087,CASE-001302,CL-01188,CM-017,2024-09-05,Inbound,20,Connected
CALL-0007088,CASE-001302,CL-01188,CM-017,2025-01-24,Outbound,34,Connected
CALL-0007089,CASE-001302,CL-01188,CM-017,2025-01-07,Inbound,17,Connected
CALL-0007090,CASE-001303,CL-01189,CM-008,2025-03-02,Inbound,189,Connected
CALL-0007091,CASE-001303,CL-01189,CM-008,2025-04-09,Inbound,177,Callback Requested
CALL-0007092,CASE-001304,CL-01190,CM-016,2024-07-29,Outbound,69,Wrong Number
CALL-0007093,CASE-001304,CL-01190,CM-016,2024-07-12,Outbound,163,No Answer
CALL-0007094,CASE-001304,CL-01190,CM-016,2024-02-29,Outbound,503,Connected
CALL-0007095,CASE-001304,CL-01190,CM-016,2024-07-30,Outbound,339,No Answer
CALL-0007096,CASE-001304,CL-01190,CM-016,2025-01-29,Outbound,16,Callback Requested
CALL-0007097,CASE-001304,CL-01190,CM-016,2024-08-31,Outbound,31,Wrong Number
CALL-0007098,CASE-001304,CL-01190,CM-016,2024-08-13,Outbound,260,No Answer
CALL-0007099,CASE-001305,CL-01191,CM-013,2025-03-03,Outbound,39,Voicemail
CALL-0007100,CASE-001305,CL-01191,CM-013,2025-03-23,Inbound,299,Voicemail
CALL-0007101,CASE-001305,CL-01191,CM-013,2025-03-22,Outbound,339,Voicemail
CALL-0007102,CASE-001306,CL-01192,CM-005,2025-06-06,Outbound,55,Connected
CALL-0007103,CASE-001306,CL-01192,CM-005,2025-06-07,Outbound,59,Voicemail
CALL-0007104,CASE-001306,CL-01192,CM-005,2025-06-02,Outbound,222,Connected
CALL-0007105,CASE-001306,CL-01192,CM-005,2025-06-07,Outbound,228,No Answer
CALL-0007106,CASE-001306,CL-01192,CM-005,2025-05-27,Outbound,353,No Answer
CALL-0007107,CASE-001307,CL-01193,CM-012,2025-01-24,Inbound,127,Connected
CALL-0007108,CASE-001307,CL-01193,CM-012,2024-11-24,Inbound,151,Connected
CALL-0007109,CASE-001307,CL-01193,CM-012,2024-12-21,Outbound,36,Callback Requested
CALL-0007110,CASE-001308,CL-01194,CM-004,2025-01-20,Inbound,18,Connected
CALL-0007111,CASE-001308,CL-01194,CM-004,2025-01-11,Outbound,187,Connected
CALL-0007112,CASE-001308,CL-01194,CM-004,2024-11-24,Outbound,124,Voicemail
CALL-0007113,CASE-001308,CL-01194,CM-004,2025-01-31,Inbound,179,Connected
CALL-0007114,CASE-001308,CL-01194,CM-004,2025-01-03,Outbound,20,Connected
CALL-0007115,CASE-001308,CL-01194,CM-004,2024-11-12,Outbound,58,No Answer
CALL-0007116,CASE-001309,CL-01195,CM-003,2024-01-16,Inbound,224,Connected
CALL-0007117,CASE-001309,CL-01195,CM-003,2023-08-30,Outbound,48,Connected
CALL-0007118,CASE-001309,CL-01195,CM-003,2024-03-08,Inbound,87,Connected
CALL-0007119,CASE-001309,CL-01195,CM-003,2023-09-21,Outbound,1,No Answer
CALL-0007120,CASE-001309,CL-01195,CM-003,2023-11-07,Outbound,35,Connected
CALL-0007121,CASE-001309,CL-01195,CM-003,2023-10-21,Outbound,53,Connected
CALL-0007122,CASE-001310,CL-01196,CM-007,2025-06-22,Outbound,62,Connected
CALL-0007123,CASE-001310,CL-01196,CM-007,2025-05-31,Outbound,23,Callback Requested
CALL-0007124,CASE-001310,CL-01196,CM-007,2025-06-25,Outbound,39,Callback Requested
CALL-0007125,CASE-001310,CL-01196,CM-007,2025-06-01,Outbound,14,Connected
CALL-0007126,CASE-001311,CL-01196,CM-015,2025-06-14,Inbound,145,Connected
CALL-0007127,CASE-001311,CL-01196,CM-015,2025-06-02,Outbound,86,Voicemail
CALL-0007128,CASE-001311,CL-01196,CM-015,2025-06-16,Outbound,683,Voicemail
CALL-0007129,CASE-001312,CL-01197,CM-007,2025-05-22,Outbound,59,No Answer
CALL-0007130,CASE-001312,CL-01197,CM-007,2025-05-27,Outbound,0,Connected
CALL-0007131,CASE-001312,CL-01197,CM-007,2024-07-18,Outbound,17,Connected
CALL-0007132,CASE-001312,CL-01197,CM-007,2025-04-24,Inbound,28,Voicemail
CALL-0007133,CASE-001313,CL-01198,CM-013,2025-05-23,Outbound,16,Connected
CALL-0007134,CASE-001313,CL-01198,CM-013,2025-06-06,Outbound,150,Wrong Number
CALL-0007135,CASE-001313,CL-01198,CM-013,2025-06-09,Inbound,15,Connected
CALL-0007136,CASE-001313,CL-01198,CM-013,2025-06-01,Outbound,103,Voicemail
CALL-0007137,CASE-001313,CL-01198,CM-013,2025-05-25,Outbound,95,Connected
CALL-0007138,CASE-001313,CL-01198,CM-013,2025-05-22,Outbound,36,Connected
CALL-0007139,CASE-001313,CL-01198,CM-013,2025-06-07,Outbound,133,Connected
CALL-0007140,CASE-001313,CL-01198,CM-013,2025-05-26,Inbound,77,Connected
CALL-0007141,CASE-001313,CL-01198,CM-013,2025-05-25,Outbound,287,No Answer
CALL-0007142,CASE-001314,CL-01199,CM-018,2024-11-20,Inbound,39,No Answer
CALL-0007143,CASE-001314,CL-01199,CM-018,2025-01-16,Outbound,121,Connected
CALL-0007144,CASE-001314,CL-01199,CM-018,2024-12-26,Outbound,36,Connected
CALL-0007145,CASE-001314,CL-01199,CM-018,2025-05-25,Inbound,127,No Answer
CALL-0007146,CASE-001314,CL-01199,CM-018,2025-02-16,Outbound,65,Connected
CALL-0007147,CASE-001314,CL-01199,CM-018,2025-06-13,Inbound,152,Connected
CALL-0007148,CASE-001314,CL-01199,CM-018,2025-04-09,Outbound,407,Callback Requested
CALL-0007149,CASE-001314,CL-01199,CM-018,2025-01-27,Inbound,89,Voicemail
CALL-0007150,CASE-001314,CL-01199,CM-018,2024-11-29,Outbound,134,No Answer
CALL-0007151,CASE-001314,CL-01199,CM-018,2025-01-18,Outbound,323,Connected
CALL-0007152,CASE-001315,CL-01200,CM-015,2023-11-01,Inbound,71,Connected
CALL-0007153,CASE-001315,CL-01200,CM-015,2024-01-23,Inbound,32,Voicemail
CALL-0007154,CASE-001315,CL-01200,CM-015,2024-07-19,Outbound,29,Connected
CALL-0007155,CASE-001315,CL-01200,CM-015,2023-07-10,Outbound,15,Connected
CALL-0007156,CASE-001315,CL-01200,CM-015,2024-11-17,Inbound,116,Voicemail
CALL-0007157,CASE-001315,CL-01200,CM-015,2024-09-23,Outbound,32,Connected
CALL-0007158,CASE-001315,CL-01200,CM-015,2025-03-02,Outbound,186,Wrong Number
CALL-0007159,CASE-001315,CL-01200,CM-015,2024-10-30,Outbound,0,Callback Requested
CALL-0007160,CASE-001315,CL-01200,CM-015,2025-04-08,Inbound,103,No Answer
CALL-0007161,CASE-001316,CL-01200,CM-003,2023-07-11,Outbound,273,Connected
CALL-0007162,CASE-001316,CL-01200,CM-003,2024-08-20,Inbound,74,No Answer
CALL-0007163,CASE-001316,CL-01200,CM-003,2024-06-14,Outbound,72,Connected
CALL-0007164,CASE-001316,CL-01200,CM-003,2024-08-26,Outbound,188,Connected
CALL-0007165,CASE-001316,CL-01200,CM-003,2024-03-23,Inbound,105,Voicemail
CALL-0007166,CASE-001316,CL-01200,CM-003,2024-01-19,Outbound,374,Connected
CALL-0007167,CASE-001316,CL-01200,CM-003,2024-12-02,Inbound,120,Connected
CALL-0007168,CASE-001317,CL-01201,CM-006,2025-02-10,Inbound,12,Voicemail
CALL-0007169,CASE-001317,CL-01201,CM-006,2024-03-01,Inbound,48,Callback Requested
CALL-0007170,CASE-001317,CL-01201,CM-006,2025-01-06,Inbound,101,Connected
CALL-0007171,CASE-001317,CL-01201,CM-006,2025-03-18,Outbound,91,Connected
CALL-0007172,CASE-001318,CL-01201,CM-004,2023-11-18,Outbound,154,Voicemail
CALL-0007173,CASE-001319,CL-01202,CM-014,2024-11-29,Inbound,77,Voicemail
CALL-0007174,CASE-001319,CL-01202,CM-014,2024-11-11,Inbound,68,Callback Requested
CALL-0007175,CASE-001319,CL-01202,CM-014,2024-11-29,Outbound,398,No Answer
CALL-0007176,CASE-001319,CL-01202,CM-014,2024-12-12,Outbound,30,Connected
CALL-0007177,CASE-001320,CL-01203,CM-009,2024-09-17,Inbound,296,Connected
CALL-0007178,CASE-001320,CL-01203,CM-009,2025-02-12,Outbound,6,Callback Requested
CALL-0007179,CASE-001321,CL-01204,CM-010,2024-06-15,Outbound,38,Voicemail
CALL-0007180,CASE-001321,CL-01204,CM-010,2023-11-13,Outbound,25,Connected
CALL-0007181,CASE-001321,CL-01204,CM-010,2023-09-18,Outbound,61,No Answer
CALL-0007182,CASE-001322,CL-01205,CM-010,2025-04-03,Inbound,42,Voicemail
CALL-0007183,CASE-001322,CL-01205,CM-010,2025-01-09,Outbound,30,Connected
CALL-0007184,CASE-001322,CL-01205,CM-010,2025-01-21,Inbound,82,Voicemail
CALL-0007185,CASE-001322,CL-01205,CM-010,2025-05-01,Inbound,314,Connected
CALL-0007186,CASE-001323,CL-01206,CM-004,2025-04-05,Inbound,475,Connected
CALL-0007187,CASE-001323,CL-01206,CM-004,2025-04-04,Outbound,400,Voicemail
CALL-0007188,CASE-001324,CL-01207,CM-005,2025-01-09,Inbound,97,Wrong Number
CALL-0007189,CASE-001324,CL-01207,CM-005,2025-02-21,Inbound,7,Connected
CALL-0007190,CASE-001324,CL-01207,CM-005,2024-08-29,Inbound,76,Wrong Number
CALL-0007191,CASE-001324,CL-01207,CM-005,2025-03-17,Inbound,112,Callback Requested
CALL-0007192,CASE-001324,CL-01207,CM-005,2024-08-25,Inbound,95,Connected
CALL-0007193,CASE-001324,CL-01207,CM-005,2024-07-27,Outbound,237,Voicemail
CALL-0007194,CASE-001324,CL-01207,CM-005,2025-01-06,Inbound,35,Connected
CALL-0007195,CASE-001324,CL-01207,CM-005,2024-11-09,Outbound,70,Connected
CALL-0007196,CASE-001324,CL-01207,CM-005,2024-12-24,Inbound,31,Voicemail
CALL-0007197,CASE-001325,CL-01208,CM-010,2024-07-22,Outbound,32,Voicemail
CALL-0007198,CASE-001325,CL-01208,CM-010,2024-07-17,Outbound,7,Connected
CALL-0007199,CASE-001326,CL-01209,CM-004,2024-12-04,Outbound,252,Wrong Number
CALL-0007200,CASE-001326,CL-01209,CM-004,2024-01-02,Outbound,757,Voicemail
CALL-0007201,CASE-001326,CL-01209,CM-004,2025-02-22,Outbound,24,Voicemail
CALL-0007202,CASE-001326,CL-01209,CM-004,2024-04-02,Outbound,43,No Answer
CALL-0007203,CASE-001327,CL-01209,CM-005,2025-01-10,Outbound,80,Connected
CALL-0007204,CASE-001327,CL-01209,CM-005,2023-09-16,Inbound,219,No Answer
CALL-0007205,CASE-001327,CL-01209,CM-005,2024-06-21,Outbound,20,Connected
CALL-0007206,CASE-001327,CL-01209,CM-005,2024-02-11,Inbound,51,Connected
CALL-0007207,CASE-001328,CL-01210,CM-004,2025-06-14,Inbound,102,Callback Requested
CALL-0007208,CASE-001328,CL-01210,CM-004,2025-02-09,Inbound,286,Connected
CALL-0007209,CASE-001328,CL-01210,CM-004,2025-06-09,Outbound,127,Voicemail
CALL-0007210,CASE-001328,CL-01210,CM-004,2025-05-25,Outbound,100,Connected
CALL-0007211,CASE-001328,CL-01210,CM-004,2025-03-04,Inbound,34,Connected
CALL-0007212,CASE-001328,CL-01210,CM-004,2025-04-26,Outbound,319,Connected
CALL-0007213,CASE-001329,CL-01211,CM-003,2025-01-11,Outbound,343,Voicemail
CALL-0007214,CASE-001329,CL-01211,CM-003,2024-09-27,Inbound,150,Connected
CALL-0007215,CASE-001329,CL-01211,CM-003,2024-07-01,Outbound,101,Wrong Number
CALL-0007216,CASE-001330,CL-01212,CM-011,2025-05-25,Outbound,149,Callback Requested
CALL-0007217,CASE-001330,CL-01212,CM-011,2025-05-12,Inbound,277,Connected
CALL-0007218,CASE-001330,CL-01212,CM-011,2025-05-20,Outbound,280,Connected
CALL-0007219,CASE-001330,CL-01212,CM-011,2025-05-06,Inbound,878,Callback Requested
CALL-0007220,CASE-001331,CL-01213,CM-007,2024-06-07,Outbound,25,Connected
CALL-0007221,CASE-001331,CL-01213,CM-007,2024-06-27,Outbound,55,No Answer
CALL-0007222,CASE-001331,CL-01213,CM-007,2024-07-04,Outbound,160,Connected
CALL-0007223,CASE-001331,CL-01213,CM-007,2024-06-16,Outbound,6,Wrong Number
CALL-0007224,CASE-001331,CL-01213,CM-007,2024-06-14,Inbound,487,No Answer
CALL-0007225,CASE-001331,CL-01213,CM-007,2024-06-14,Outbound,238,Connected
CALL-0007226,CASE-001332,CL-01214,CM-014,2024-12-08,Outbound,44,No Answer
CALL-0007227,CASE-001332,CL-01214,CM-014,2024-09-05,Outbound,439,Connected
CALL-0007228,CASE-001332,CL-01214,CM-014,2024-11-26,Outbound,1,Connected
CALL-0007229,CASE-001332,CL-01214,CM-014,2024-09-28,Inbound,380,Callback Requested
CALL-0007230,CASE-001332,CL-01214,CM-014,2024-12-01,Outbound,148,No Answer
CALL-0007231,CASE-001332,CL-01214,CM-014,2024-11-11,Outbound,5,Connected
CALL-0007232,CASE-001332,CL-01214,CM-014,2025-03-13,Inbound,65,Connected
CALL-0007233,CASE-001333,CL-01215,CM-009,2024-06-05,Inbound,103,Connected
CALL-0007234,CASE-001333,CL-01215,CM-009,2024-06-27,Outbound,236,Connected
CALL-0007235,CASE-001333,CL-01215,CM-009,2024-04-14,Outbound,126,No Answer
CALL-0007236,CASE-001333,CL-01215,CM-009,2024-04-20,Inbound,82,Connected
CALL-0007237,CASE-001333,CL-01215,CM-009,2024-06-11,Outbound,71,No Answer
CALL-0007238,CASE-001333,CL-01215,CM-009,2024-05-31,Outbound,139,Callback Requested
CALL-0007239,CASE-001333,CL-01215,CM-009,2024-04-27,Outbound,88,Voicemail
CALL-0007240,CASE-001333,CL-01215,CM-009,2024-05-11,Outbound,6,Voicemail
CALL-0007241,CASE-001334,CL-01216,CM-007,2023-11-10,Outbound,101,Voicemail
CALL-0007242,CASE-001335,CL-01217,CM-013,2025-02-10,Inbound,241,Connected
CALL-0007243,CASE-001335,CL-01217,CM-013,2025-03-21,Outbound,115,Connected
CALL-0007244,CASE-001335,CL-01217,CM-013,2025-04-14,Inbound,11,Connected
CALL-0007245,CASE-001335,CL-01217,CM-013,2025-06-01,Inbound,394,Callback Requested
CALL-0007246,CASE-001336,CL-01218,CM-012,2025-03-03,Inbound,253,Connected
CALL-0007247,CASE-001336,CL-01218,CM-012,2024-09-16,Outbound,205,Wrong Number
CALL-0007248,CASE-001336,CL-01218,CM-012,2025-04-17,Outbound,131,Voicemail
CALL-0007249,CASE-001336,CL-01218,CM-012,2024-08-26,Outbound,49,Voicemail
CALL-0007250,CASE-001336,CL-01218,CM-012,2024-10-14,Outbound,211,Connected
CALL-0007251,CASE-001337,CL-01219,CM-016,2024-10-19,Inbound,44,Connected
CALL-0007252,CASE-001337,CL-01219,CM-016,2024-11-26,Outbound,312,Connected
CALL-0007253,CASE-001337,CL-01219,CM-016,2024-08-23,Inbound,107,Voicemail
CALL-0007254,CASE-001337,CL-01219,CM-016,2024-08-28,Inbound,119,Connected
CALL-0007255,CASE-001337,CL-01219,CM-016,2024-10-04,Outbound,3,Voicemail
CALL-0007256,CASE-001337,CL-01219,CM-016,2024-10-14,Inbound,64,Connected
CALL-0007257,CASE-001338,CL-01220,CM-006,2025-06-11,Outbound,480,Voicemail
CALL-0007258,CASE-001338,CL-01220,CM-006,2025-06-15,Inbound,391,Connected
CALL-0007259,CASE-001338,CL-01220,CM-006,2025-06-18,Outbound,13,Voicemail
CALL-0007260,CASE-001338,CL-01220,CM-006,2025-06-30,Inbound,619,Connected
CALL-0007261,CASE-001339,CL-01221,CM-004,2025-06-13,Inbound,209,Voicemail
CALL-0007262,CASE-001339,CL-01221,CM-004,2025-06-13,Inbound,138,Connected
CALL-0007263,CASE-001339,CL-01221,CM-004,2025-06-13,Outbound,64,No Answer
CALL-0007264,CASE-001339,CL-01221,CM-004,2025-06-13,Inbound,13,Connected
CALL-0007265,CASE-001339,CL-01221,CM-004,2025-06-13,Inbound,486,Wrong Number
CALL-0007266,CASE-001339,CL-01221,CM-004,2025-06-14,Outbound,184,Connected
CALL-0007267,CASE-001340,CL-01222,CM-001,2025-04-22,Inbound,91,Voicemail
CALL-0007268,CASE-001340,CL-01222,CM-001,2025-04-05,Inbound,381,Connected
CALL-0007269,CASE-001341,CL-01223,CM-005,2025-03-23,Inbound,67,Connected
CALL-0007270,CASE-001341,CL-01223,CM-005,2024-10-03,Inbound,239,No Answer
CALL-0007271,CASE-001341,CL-01223,CM-005,2025-06-13,Outbound,305,Connected
CALL-0007272,CASE-001341,CL-01223,CM-005,2024-09-29,Inbound,56,Callback Requested
CALL-0007273,CASE-001341,CL-01223,CM-005,2024-05-20,Outbound,86,Connected
CALL-0007274,CASE-001341,CL-01223,CM-005,2025-03-09,Inbound,46,Connected
CALL-0007275,CASE-001341,CL-01223,CM-005,2024-08-28,Outbound,119,Connected
CALL-0007276,CASE-001341,CL-01223,CM-005,2024-05-30,Inbound,314,Voicemail
CALL-0007277,CASE-001342,CL-01224,CM-002,2025-03-11,Inbound,260,No Answer
CALL-0007278,CASE-001342,CL-01224,CM-002,2025-01-03,Outbound,187,Connected
CALL-0007279,CASE-001342,CL-01224,CM-002,2025-06-24,Outbound,128,Connected
CALL-0007280,CASE-001342,CL-01224,CM-002,2024-10-05,Outbound,50,Wrong Number
CALL-0007281,CASE-001343,CL-01224,CM-016,2024-09-19,Outbound,198,Connected
CALL-0007282,CASE-001343,CL-01224,CM-016,2024-09-24,Inbound,14,Connected
CALL-0007283,CASE-001343,CL-01224,CM-016,2024-10-04,Outbound,37,Voicemail
CALL-0007284,CASE-001343,CL-01224,CM-016,2024-09-25,Outbound,110,No Answer
CALL-0007285,CASE-001343,CL-01224,CM-016,2024-10-12,Outbound,276,Connected
CALL-0007286,CASE-001343,CL-01224,CM-016,2024-09-29,Outbound,25,Voicemail
CALL-0007287,CASE-001344,CL-01225,CM-013,2025-05-02,Inbound,115,Wrong Number
CALL-0007288,CASE-001344,CL-01225,CM-013,2025-05-23,Inbound,19,No Answer
CALL-0007289,CASE-001344,CL-01225,CM-013,2025-05-09,Inbound,118,No Answer
CALL-0007290,CASE-001344,CL-01225,CM-013,2025-05-04,Outbound,153,Voicemail
CALL-0007291,CASE-001344,CL-01225,CM-013,2025-05-05,Inbound,12,Voicemail
CALL-0007292,CASE-001344,CL-01225,CM-013,2025-06-22,Inbound,148,No Answer
CALL-0007293,CASE-001344,CL-01225,CM-013,2025-06-14,Outbound,26,Voicemail
CALL-0007294,CASE-001344,CL-01225,CM-013,2025-06-17,Inbound,9,Wrong Number
CALL-0007295,CASE-001345,CL-01226,CM-007,2025-01-08,Outbound,274,Connected
CALL-0007296,CASE-001345,CL-01226,CM-007,2025-01-08,Inbound,28,Connected
CALL-0007297,CASE-001345,CL-01226,CM-007,2024-10-26,Outbound,154,No Answer
CALL-0007298,CASE-001346,CL-01227,CM-007,2024-01-13,Inbound,137,Connected
CALL-0007299,CASE-001346,CL-01227,CM-007,2024-01-02,Inbound,74,No Answer
CALL-0007300,CASE-001346,CL-01227,CM-007,2023-11-12,Outbound,556,Voicemail
CALL-0007301,CASE-001346,CL-01227,CM-007,2024-12-10,Inbound,172,No Answer
CALL-0007302,CASE-001346,CL-01227,CM-007,2025-01-09,Inbound,119,Voicemail
CALL-0007303,CASE-001347,CL-01228,CM-014,2025-03-11,Outbound,182,Callback Requested
CALL-0007304,CASE-001347,CL-01228,CM-014,2025-04-13,Inbound,16,Connected
CALL-0007305,CASE-001347,CL-01228,CM-014,2025-02-23,Outbound,264,Connected
CALL-0007306,CASE-001348,CL-01229,CM-013,2024-12-31,Inbound,50,Voicemail
CALL-0007307,CASE-001348,CL-01229,CM-013,2024-12-24,Outbound,336,Connected
CALL-0007308,CASE-001348,CL-01229,CM-013,2024-10-05,Inbound,123,Connected
CALL-0007309,CASE-001348,CL-01229,CM-013,2024-10-04,Inbound,263,Connected
CALL-0007310,CASE-001348,CL-01229,CM-013,2024-07-24,Inbound,17,Wrong Number
CALL-0007311,CASE-001348,CL-01229,CM-013,2024-10-01,Inbound,75,Connected
CALL-0007312,CASE-001348,CL-01229,CM-013,2024-10-23,Inbound,279,Voicemail
CALL-0007313,CASE-001349,CL-01230,CM-012,2024-11-22,Inbound,116,Voicemail
CALL-0007314,CASE-001349,CL-01230,CM-012,2024-10-25,Outbound,130,Voicemail
CALL-0007315,CASE-001349,CL-01230,CM-012,2024-10-11,Inbound,4,No Answer
CALL-0007316,CASE-001349,CL-01230,CM-012,2024-11-03,Outbound,307,Voicemail
CALL-0007317,CASE-001349,CL-01230,CM-012,2024-09-21,Outbound,44,Connected
CALL-0007318,CASE-001349,CL-01230,CM-012,2024-09-10,Outbound,200,Connected
CALL-0007319,CASE-001349,CL-01230,CM-012,2024-12-04,Outbound,107,No Answer
CALL-0007320,CASE-001349,CL-01230,CM-012,2024-12-16,Inbound,164,Callback Requested
CALL-0007321,CASE-001350,CL-01231,CM-015,2025-06-30,Outbound,55,Connected
CALL-0007322,CASE-001350,CL-01231,CM-015,2025-06-30,Outbound,344,No Answer
CALL-0007323,CASE-001351,CL-01232,CM-009,2025-03-15,Outbound,219,No Answer
CALL-0007324,CASE-001351,CL-01232,CM-009,2024-12-18,Inbound,240,Voicemail
CALL-0007325,CASE-001351,CL-01232,CM-009,2024-12-10,Outbound,291,Voicemail
CALL-0007326,CASE-001351,CL-01232,CM-009,2024-11-16,Outbound,218,No Answer
CALL-0007327,CASE-001351,CL-01232,CM-009,2025-01-01,Outbound,112,Voicemail
CALL-0007328,CASE-001351,CL-01232,CM-009,2025-03-20,Outbound,28,Voicemail
CALL-0007329,CASE-001351,CL-01232,CM-009,2024-10-01,Inbound,52,Connected
CALL-0007330,CASE-001351,CL-01232,CM-009,2025-01-31,Inbound,268,Connected
CALL-0007331,CASE-001351,CL-01232,CM-009,2025-03-15,Outbound,51,No Answer
CALL-0007332,CASE-001352,CL-01233,CM-017,2024-09-15,Inbound,48,Connected
CALL-0007333,CASE-001352,CL-01233,CM-017,2025-02-28,Outbound,86,Voicemail
CALL-0007334,CASE-001352,CL-01233,CM-017,2024-11-16,Inbound,10,Callback Requested
CALL-0007335,CASE-001352,CL-01233,CM-017,2025-02-06,Outbound,132,Callback Requested
CALL-0007336,CASE-001353,CL-01234,CM-005,2025-06-13,Inbound,299,Voicemail
CALL-0007337,CASE-001353,CL-01234,CM-005,2024-07-17,Inbound,15,Callback Requested
CALL-0007338,CASE-001353,CL-01234,CM-005,2025-02-14,Inbound,49,Voicemail
CALL-0007339,CASE-001353,CL-01234,CM-005,2024-10-15,Outbound,4,Voicemail
CALL-0007340,CASE-001354,CL-01235,CM-002,2024-06-14,Inbound,242,Connected
CALL-0007341,CASE-001354,CL-01235,CM-002,2024-12-05,Outbound,91,No Answer
CALL-0007342,CASE-001354,CL-01235,CM-002,2024-12-14,Outbound,124,Connected
CALL-0007343,CASE-001354,CL-01235,CM-002,2024-11-23,Outbound,397,Voicemail
CALL-0007344,CASE-001354,CL-01235,CM-002,2025-02-18,Outbound,41,Connected
CALL-0007345,CASE-001354,CL-01235,CM-002,2024-06-25,Outbound,345,Connected
CALL-0007346,CASE-001354,CL-01235,CM-002,2025-03-05,Outbound,45,Wrong Number
CALL-0007347,CASE-001354,CL-01235,CM-002,2024-12-22,Outbound,220,No Answer
CALL-0007348,CASE-001354,CL-01235,CM-002,2024-08-23,Inbound,54,Connected
CALL-0007349,CASE-001355,CL-01235,CM-003,2024-08-04,Outbound,17,Callback Requested
CALL-0007350,CASE-001355,CL-01235,CM-003,2024-09-29,Outbound,78,No Answer
CALL-0007351,CASE-001355,CL-01235,CM-003,2024-10-31,Outbound,85,Connected
CALL-0007352,CASE-001355,CL-01235,CM-003,2024-08-22,Outbound,57,Voicemail
CALL-0007353,CASE-001355,CL-01235,CM-003,2025-01-09,Outbound,125,No Answer
CALL-0007354,CASE-001355,CL-01235,CM-003,2024-07-28,Inbound,211,Connected
CALL-0007355,CASE-001355,CL-01235,CM-003,2024-07-31,Outbound,538,Connected
CALL-0007356,CASE-001355,CL-01235,CM-003,2024-08-04,Outbound,278,No Answer
CALL-0007357,CASE-001356,CL-01236,CM-005,2023-10-05,Inbound,272,Connected
CALL-0007358,CASE-001356,CL-01236,CM-005,2023-12-23,Outbound,70,Callback Requested
CALL-0007359,CASE-001356,CL-01236,CM-005,2023-12-05,Inbound,243,No Answer
CALL-0007360,CASE-001357,CL-01237,CM-011,2025-02-12,Outbound,138,No Answer
CALL-0007361,CASE-001357,CL-01237,CM-011,2025-03-05,Outbound,163,Connected
CALL-0007362,CASE-001357,CL-01237,CM-011,2025-06-01,Outbound,145,Connected
CALL-0007363,CASE-001357,CL-01237,CM-011,2025-03-25,Outbound,119,Connected
CALL-0007364,CASE-001358,CL-01238,CM-012,2025-03-23,Outbound,181,Voicemail
